申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,地建號範圍,行政區,地段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,2200000,,,,N,1081113,,6,704,35.5,商,,,93.82,,加強磚造,3,600819,48,一層;二層;三層,,,南台路73巷1~30號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,5000000,,,,N,1081113,,6,704,35.5,商,,,93.82,,加強磚造,3,600819,48,一層;二層;三層,,,南台路73巷1~30號,新興區,新興段四小段
買賣,房地(土地+建物)+車位,2,1,3,1,2,1,Y,住宅大樓(11F含以上有電梯),7500000,4950000,2550000,,N,1081117,,6,701,13.6,商,,,182.66,,鋼筋混凝土造,12,710226,38,八層,0,0,民生一路91~120號,新興區,新興段一小段
買賣,房地(土地+建物),1,1,,3,1,1,Y,華廈(10F含以下有電梯),6800000,,,,N,1081006,,6,701,12.89,商,,,114.77,,鋼筋混凝土造,10,691023,39,七層,,,中正三路31~60號,新興區,新興段一小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),780000,,,,Y,1081212,,6,702,4.03,商,,,33.93,,鋼筋混凝土造,12,700509,39,三層,,,八德一路181~210號,新興區,新興段二小段
買賣,房地(土地+建物),2,1,,1,1,1,Y,套房(1房(1廳)1衛),1900000,,,,Y,1081216,,6,704,2.8,商,,,35.53,住家用,鋼筋混凝土造,13,850603,24,九層,,,中山一路271~300號,新興區,新興段四小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),15300000,,,,Y,1080817,,6,702,15.43,商,,,216.81,住家用,鋼筋混凝土造,15,1010105,8,九層,0,9.92,忠孝一路271~300號,新興區,新興段二小段
買賣,房地(土地+建物),2,2,,6,2,4,Y,店面(店鋪),5600000,,,,N,1081108,,6,704,19.56,商,,,50.6,,加強磚造,2,510809,57,一層;二層;騎樓,,,自立二路121~150號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,,,,N,透天厝,31774600,,,,N,1081206,,6,702,104,商,,,291.52,,加強磚造,3,510320,58,一層;二層;三層;騎樓,,,南華路121~150號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),1920000,,,,N,1081127,,6,702,7,商,,,59.96,,鋼筋混凝土造,12,700509,39,九層,,,八德一路181~210號,新興區,新興段二小段
買賣,房地(土地+建物)+車位,2,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),11000000,,,,Y,1081204,,6,706,23.93,商,,,207.8,住家用,鋼筋混凝土造,14,840717,24,十層,0,0,新田路91~120號,新興區,大統段二小段
買賣,土地,1,,,,,,Y,,38470000,38470000,,,N,1081128,,6,700,159,商,,,,,,,,,,,,大港埔段541~570地號,新興區,大港埔段
買賣,房地(土地+建物),4,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),560000,,,,Y,1081203,,6,703,2.7,商,,,23.9,,鋼筋混凝土造,12,690815,39,七層,,,復興一路31~60號,新興區,新興段三小段
買賣,房地(土地+建物),3,2,,,,,N,透天厝,19000000,,,,N,1080403,,6,704,158,商,,,175.92,,加強磚造,3,550311,53,一層;二層;三層,,,六合二路6巷1~30號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),1000000,,,,Y,1081119,,6,704,3.09,商,,,31.76,,鋼筋混凝土造,8,720813,36,六層,,,明星街61~90號,新興區,新興段四小段
買賣,房地(土地+建物),2,1,,3,1,2,Y,公寓(5F含以下無電梯),5000000,,,,N,1081107,,6,701,49.31,商,,,100,,鋼筋混凝土造,5,681029,40,一層;二層;騎樓,,,中東街301~330號,新興區,新興段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2950000,,,,N,1081201,,6,703,24.7,商,,,103.26,,鋼筋混凝土造,5,750916,33,五層,,,林森一路161巷1~30號,新興區,新興段三小段
買賣,土地,2,,,,,,Y,,34340000,,,,N,1081104,,6,702,132,商,,,,,,,,,,,,新興段二小段961~990地號,新興區,新興段二小段
買賣,房地(土地+建物)+車位,1,1,2,5,2,3,Y,住宅大樓(11F含以上有電梯),12000000,,,,Y,1080916,,6,701,35.48,商,,,300.78,住家用,鋼筋混凝土造,14,850627,23,三層;四層,0,0,同心路61~90號,新興區,新興段一小段
買賣,房地(土地+建物),2,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),1710000,,,,N,1081015,,6,702,8.48,商,,,70.68,,鋼筋混凝土造,12,701204,38,十層,,,七賢一路451~480號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),860000,,,,Y,1081015,,6,704,2.74,商,,,36.34,住家用,鋼筋混凝土造,12,850622,23,十二層,,,七賢二路1~30號,新興區,新興段四小段
買賣,房地(土地+建物),2,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),1500000,,,,Y,1081125,,6,702,8.48,商,,,69.73,,鋼筋混凝土造,12,701204,38,六層,,,七賢一路451~480號,新興區,新興段二小段
買賣,建物,,1,,4,2,4,Y,店面(店鋪),900000,,900000,,N,1081212,,6,704,,,,,206.01,見其他登記事項,見其他登記事項,4,660331,43,一層;二層;三層;四層;騎樓;見其他登記事項,,,南台路91~120號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,7,2,7,Y,透天厝,13100000,,,,N,1080903,,6,701,58,商,,,152.48,,鋼筋混凝土造,4,651231,43,一層;二層;三層;四層;騎樓,,,同心路61~90號,新興區,新興段一小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),1720000,,,,Y,1081006,,6,704,4.31,商,,,42.27,住家用,鋼筋混凝土造,12,850401,24,十一層,,,八德二路61~90號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,7,2,5,Y,透天厝,15000000,,,,N,1081019,,6,702,70,商,,,285.66,住商用,鋼筋混凝土造,5,821229,26,一層;二層;三層;四層;五層;屋頂突出物;騎樓,,,興華路31~60號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,3,1,1,Y,住宅大樓(11F含以上有電梯),2450000,,,,Y,1080831,含增建或未登記建物。,6,700,2.81,商,,,33.67,住家用,鋼筋混凝土造,14,870803,21,六層,,,信守街151~180號,新興區,大港埔段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),5800000,3220000,2580000,,Y,1080909,含裝潢.,6,702,5.97,商,,,71.79,住家用,鋼筋混凝土造,15,1041023,4,十三層,,,復興一路61~90號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,2,4,4,Y,店面(店鋪),11500000,,,,N,1080903,含增建或未登記建物。,6,704,66,商,,,215.75,,見其他登記事項,4,620303,47,一層;二層;三層;四層;騎樓;地下層,,,民主路1~30號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),6500000,3450000,3050000,,Y,1080813,含裝潢.,6,702,5.97,商,,,72.18,住家用,鋼筋混凝土造,15,1041023,4,九層,,,復興一路61~90號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),6960000,3740000,3220000,,Y,1080812,含裝潢.,6,702,8.44,商,,,94.22,住家用,鋼筋混凝土造,15,1041023,4,四層,,,復興一路61~90號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),6880000,,,,Y,1080923,附家電傢俱。含裝潢。,6,705,12.15,商,,,94.2,住家用,鋼筋混凝土造,14,1020517,6,八層,,,復興街1~30號,新興區,大統段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),9800000,,,,Y,1081002,裝潢,6,704,8.33,商,,,125.79,住家用,鋼筋混凝土造,15,1050413,3,二層,0,0,七賢二路31~60號,新興區,新興段四小段
買賣,土地,3,,,,,,Y,,32500000,,,,N,1080815,建地一筆及道路用地2筆,6,706,238,商,,,,,,,,,,,,大統段二小段331~360地號,新興區,大統段二小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,Y,住宅大樓(11F含以上有電梯),11200000,4930000,4370000,1900000,Y,1081002,含裝潢.,6,702,8.96,商,,,138.1,住家用,鋼筋混凝土造,15,1041023,4,十一層,1900000,30.53,復興一路61~90號,新興區,新興段二小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,住宅大樓(11F含以上有電梯),10880000,5220000,5660000,,Y,1080830,含未隔間一房,6,704,9.21,商,,,154.73,住家用,鋼筋混凝土造,15,1060424,2,十層,0,14.85,七賢二路31~60號,新興區,新興段四小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,住宅大樓(11F含以上有電梯),11760000,5640000,6120000,,Y,1080726,含未隔間一房,6,704,10.29,商,,,180.49,住家用,鋼筋混凝土造,15,1060424,2,四層,0,40.6,七賢二路31~60號,新興區,新興段四小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,住宅大樓(11F含以上有電梯),11180000,5370000,5810000,,Y,1080715,含未隔間一房,6,704,10.12,商,,,178.19,住家用,鋼筋混凝土造,15,1060424,2,十一層,0,40.6,七賢二路31~60號,新興區,新興段四小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,住宅大樓(11F含以上有電梯),10320000,4950000,5370000,,Y,1080816,含未隔間一房,6,704,9.04,商,,,152.43,住家用,鋼筋混凝土造,15,1060424,2,五層,0,14.85,七賢二路31~60號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,7,2,7,Y,公寓(5F含以下無電梯),7400000,,,,N,1080914,含增建或未登記建物。;附家電傢俱。賣方已相當減價出售予買方，買方同意賣方對買賣標的物無須負擔瑕疵擔保責任。,6,706,42.6,商,,,131.42,,鋼筋混凝土造,5,740821,34,三層,,,文橫二路167巷31~60號,新興區,大統段二小段
買賣,房地(土地+建物),2,1,,2,1,1,Y,華廈(10F含以下有電梯),2550000,,,,Y,1081031,附傢電,6,704,5.59,商,,,40.74,,鋼筋混凝土造,10,660802,42,七層,,,自立一路61~90號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),1150000,,,,Y,1081025,附傢俱,6,704,1.83,商,,,23.9,商業用,鋼筋混凝土造,12,831207,25,四層,,,自立二路121~150號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,2,2,2,Y,店面(店鋪),11550000,,,,N,1081102,含增建或未登記建物。,6,705,20.34,商,,,141.04,,鋼筋混凝土造,7,770331,32,一層;騎樓;夾層,,,仁愛二街91~120號,新興區,大統段一小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2240000,,,,Y,1081028,簡易裝修,6,704,3.65,商,,,41.31,住家用,鋼筋混凝土造,14,890304,20,七層,,,中正四路61~90號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,3,2,3,Y,住宅大樓(11F含以上有電梯),5000000,,,,Y,1081102,附贈燈具、沙發、床組等家具,6,704,11.65,商,,,84.92,,鋼筋混凝土造,11,650618,43,七層,,,大同一路183巷1~30號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),6800000,,,,Y,1080910,含增建或未登記建物。,6,701,13.7,商,,,140.6,,鋼筋混凝土造,12,750503,33,九層,,,六合一路31~60號,新興區,新興段一小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,華廈(10F含以下有電梯),2420000,,,,Y,1081104,含增建或未登記建物。;陽台外推,6,700,10.06,商,,,61.95,住家用,鋼筋混凝土造,8,811214,27,四層,,,河南一路1~30號,新興區,大港埔段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),8500000,,,,Y,1081106,夾層增建到滿,6,701,21.63,商,,,139.09,住商用,鋼筋混凝土造,14,850627,23,一層;二層;夾層,,,錦田路91~120號,新興區,新興段一小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),2000000,,,,Y,1081114,附裝潢，冷氣，傢俱,6,704,3.2,商,,,41.95,住家用,鋼筋混凝土造,12,850622,23,十層,,,七賢二路1~30號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,華廈(10F含以下有電梯),5450000,,,,Y,1081113,含增建或未登記建物。,6,701,23.25,商,,,126.32,,鋼筋混凝土造,7,780325,31,五層,,,復橫一路31~60號,新興區,新興段一小段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,辦公商業大樓,12000000,,,,Y,1081018,含裝潢。賣方已相當減價出售予買方，買方同意賣方免除物之瑕疵擔保責任。,6,701,14.17,商,,,260.12,商業用,鋼筋混凝土造,25,810915,27,二十層,0,0,民生一路31~60號,新興區,新興段一小段
買賣,房地(土地+建物),1,1,,4,2,2,Y,公寓(5F含以下無電梯),4460000,,,,N,1081031,賣方已相當減價出售予買方，買方同意賣方不需負滲漏瑕疵保固及修繕責任，買方自行負擔。,6,703,29.15,商,,,130.98,,鋼筋混凝土造,5,721125,36,五層,,,忠孝一路181~210號,新興區,新興段三小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),4350000,,,,N,1081116,有裝潢,6,703,26.87,商,,,74.9,,鋼筋混凝土造,5,700911,38,三層,,,新興路31~60號,新興區,新興段三小段
買賣,房地(土地+建物),1,1,,3,2,3,Y,透天厝,6880000,,,,N,1081203,含增建或未登記建物。;賣方已相當減價出售予買方，買方同意免除賣方物之瑕疵擔保責任。原賣方以新台幣柒佰參拾萬元整出售現折讓新台幣肆拾貳萬元整。,6,704,53,商,,,130.35,,加強磚造,3,621017,46,一層;二層;三層,,,同愛街7巷1~30號,新興區,新興段四小段
買賣,房地(土地+建物),1,1,,2,1,2,Y,華廈(10F含以下有電梯),2170000,,,,N,1081127,含增建部份、含裝璜,6,704,3.89,商,,,32.44,住家用,鋼筋混凝土造,7,801126,28,七層,,,民主路1~30號,新興區,新興段四小段
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,Y,住宅大樓(11F含以上有電梯),13380000,5700000,5780000,1900000,Y,1081017,含裝潢.,6,702,11.29,商,,,173.56,住家用,鋼筋混凝土造,15,1041023,4,三層,1900000,30.53,復興一路61~90號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),1500000,1200000,300000,,Y,1081216,含增建或未登記建物。,6,704,2.85,商,,,33.38,住家用,鋼筋混凝土造,12,830610,26,十一層,,,六合二路31~60號,新興區,新興段四小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),7650000,3450000,2850000,1350000,Y,1081029,含裝潢.,6,702,6.62,商,,,95.09,住家用,鋼筋混凝土造,15,1041023,4,十四層,1350000,14.94,復興一路61~90號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),5300000,3180000,2120000,,Y,1081023,含裝潢.,6,702,5.97,商,,,72.18,住家用,鋼筋混凝土造,15,1041023,4,七層,,,復興一路61~90號,新興區,新興段二小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),1650000,,,,Y,1081213,附家電傢俱。,6,706,3.67,商,,,39.84,,鋼筋混凝土造,12,790522,30,七層,,,復興二路151~180號,新興區,大統段二小段
買賣,土地,1,,,,,,Y,,32000000,32000000,,,N,1081212,親友、員工或其他特殊關係間之交易。;由債務人承買,6,705,66.13,商,,,,,,,,,,,,大統段一小段91~120地號,新興區,大統段一小段
買賣,房地(土地+建物),2,1,,3,2,2,Y,透天厝,9500000,,,,N,1081007,含增建或未登記建物。;有整修,6,703,54,商,,,85.02,,加強磚造,2,560707,52,一層;二層,,,林森一路123巷1~30號,新興區,新興段三小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2800000,,,,N,1081116,頂樓增建2房1廳1衛,6,706,30.44,住,,,102.62,,鋼筋混凝土造,5,730619,35,五層,,,青年一路176巷31~60號,新興區,大統段二小段
買賣,土地,4,,,,,,Y,,17000000,,,,N,1080903,,7,800,119,住,,,,,,,,,,,,前金段661~690地號,前金區,前金段
買賣,房地(土地+建物)+車位,1,2,1,5,2,3,Y,華廈(10F含以下有電梯),9100000,,,,Y,1080811,二戶打通裝潢質感高,7,803,46.61,住,,,252.42,住家用,鋼筋混凝土造,7,810529,27,五層,0,0,成功一路551巷1~30號,前金區,北金段
買賣,土地,1,,,,,,Y,,1285000,,,,N,1080725,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,7,801,17.5,商,,,,,,,,,,,,後金段211~240地號,前金區,後金段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),7200000,,,,N,1080819,,7,805,10.5,商,,,118.59,,鋼筋混凝土造,12,741202,34,十一層,,,民生二路181~210號,前金區,博孝段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),3880000,,,,Y,1080923,,7,806,9.47,商,,,76.68,,鋼筋混凝土造,12,701230,38,四層,,,民生二路61~90號,前金區,民生段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),4000000,,,,Y,1080923,,7,805,9.51,商,,,107.44,住家用,鋼筋混凝土造,12,830208,26,十層,,,五福三路121~150號,前金區,博孝段
買賣,房地(土地+建物),1,1,,1,1,1,Y,套房(1房(1廳)1衛),1300000,,,,Y,1080809,,7,802,3.36,商,,,49.11,住家用,鋼筋混凝土造,13,851002,23,十一層,,,七賢二路151~180號,前金區,東金段
買賣,土地,1,,,,,,Y,,81765750,81765750,,,N,1080820,,7,803,530,住,,,,,,,,,,,,北金段811~840地號,前金區,北金段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),23230000,11160000,12070000,,Y,1080905,,7,801,17.27,商,,,271.33,見其它登記事項,見其它登記事項,15,1060508,2,五層,0,14.42,成功一路391~420號,前金區,後金段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),4200000,,,,Y,1080918,,7,800,7.87,商,,,93.73,住家用,鋼筋混凝土造,14,860714,22,十四層,0,0,中華三路61~90號,前金區,前金段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),6600000,,,,Y,1080910,,7,800,5.23,商,,,99.46,見其它登記事項,見其它登記事項,28,1070904,1,十六層,0,0,大同一路271~300號,前金區,前金段
買賣,土地,2,,,,,,Y,,10500000,10500000,,,N,1080828,,7,801,71,商,,,,,,,,,,,,後金段271~300地號,前金區,後金段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2000000,,,,Y,1080923,,7,804,5.24,住,,,46.55,住家用,鋼筋混凝土造,12,850920,23,六層,,,中華四路301~330號,前金區,文東段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),1600000,,,,Y,1080928,,7,800,4.08,商,,,46.3,住家用,鋼筋混凝土造,12,830625,25,四層,,,六合二路151~180號,前金區,前金段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),5500000,,,,Y,1080922,,7,800,9.21,商,,,83.21,住家用,鋼筋混凝土造,15,950303,14,十層,,,自立橫路91~120號,前金區,前金段
買賣,土地,1,,,,,,Y,,5000000,,,,N,1080730,,7,802,82,商,,,,,,,,,,,,東金段61~90地號,前金區,東金段
買賣,房地(土地+建物)+車位,1,1,2,,,,N,住宅大樓(11F含以上有電梯),65000000,,,,Y,1080902,,7,801,22,商,,,591.1,住家用,見其它登記事項,34,990602,9,三十三層,3000000,36.4,民生二路181~210號,前金區,後金段
買賣,車位,,,2,,,,Y,,5000000,,,5000000,Y,1081001,單獨車位交易。,7,801,2.02,商,,,36.4,,,,,,,0,36.4,高雄市前金區民生二路181~210號,前金區,後金段
買賣,房地(土地+建物)+車位,1,4,1,5,2,4,Y,住宅大樓(11F含以上有電梯),17300000,,,,Y,1080907,,7,805,33.6,商,,,431.37,住家用,鋼筋混凝土造,22,820416,26,十五層;十六層,0,0,市中一路31~60號,前金區,博孝段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),22600000,10850000,11750000,,Y,1080911,,7,801,17.27,商,,,271.33,見其它登記事項,見其它登記事項,15,1060508,2,四層,0,14.42,成功一路391~420號,前金區,後金段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),27230000,,,,Y,1080905,,7,804,14.4,商,,,200.82,見其它登記事項,見其它登記事項,15,1080715,0,一層;騎樓;見其它登記事項,0,0,文武三街151~180號,前金區,文東段
買賣,房地(土地+建物),1,1,,2,2,2,Y,住宅大樓(11F含以上有電梯),7650000,,,,Y,1080918,裝璜,7,804,6.63,商,,,92.12,見其它登記事項,見其它登記事項,15,1080715,0,七層,,,光明街1~30號,前金區,文東段
買賣,房地(土地+建物),1,1,,2,2,2,Y,住宅大樓(11F含以上有電梯),7410000,,,,Y,1080918,,7,804,6.49,商,,,90.94,見其它登記事項,見其它登記事項,15,1080715,0,五層,,,光明街1~30號,前金區,文東段
買賣,房地(土地+建物),1,1,,2,2,2,Y,住宅大樓(11F含以上有電梯),7670000,,,,Y,1080918,裝璜,7,804,5.92,商,,,82.92,見其它登記事項,見其它登記事項,15,1080715,0,九層,,,光明街1~30號,前金區,文東段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),5600000,,,,Y,1080727,含增建或未登記建物。,7,803,13.52,商,,,142.09,,鋼筋混凝土造,12,751030,33,六層,,,七賢二路301~330號,前金區,北金段
